107,822,17,15,23,16,29,17,32,19,38,23,40,17,41,17,34,14,30,12,28,9,32,8,24,4,19,7,20,4,21,4,19,4,22,5,19,4,14,6,15,6,17,7,17,10,17,9,19,11,15,10,15,8,12,8,16,7,15,8,14,6,17,4,14,9,12,3,12,9,12,8,12,8,15,10,17,9,14,10,17,9,12,5,10,6,6,5,9,4,10,4,6,3,9,5,7,4,9,5,10,6,7,5,7,7,10,8,7,7,7,8,7,7,10,5,7,6,6,5,7,5,5,3,4,3,5,1,4,2,3,1,4,2,5,1,4,2,5,1,4,2,4,1,6,0,7,3,8,2,9,2,12,4,8,1,9,2,6,2,4,1,7,3,4,2,5,1,2,2,5,3,4,3,5,1,4,3,5,5,4,3,5,4,3,3,4,3,5,3,3,3,2,3,3,3,3,2,5,3,2,3,3,5,5,6,4,7,5,7,6,9,3,7,5,7,3,6,4,7,3,4,3,5,1,4,3,5,3,4,3,5,3,6,5,7,4,7,5,9,6,7,5,7,3,4,4,5,2,3,3,3,1,1,1,2,Adithi,Genuine
3,1,4,3,3,3,3,2,4,3,3,3,5,1,4,3,5,3,4,1,4,2,5,1,4,3,5,0,2,2,3,1,3,0,4,2,1,0,2,0,3,0,1,0,3,0,2,0,1,0,3,0,1,0,2,0,3,0,1,0,2,0,3,0,2,0,5,1,2,0,5,1,3,2,4,0,2,0,5,1,2,0,3,2,4,0,3,0,1,0,2,0,3,1,1,0,1,1,3,0,1,0,1,1,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,2,0,2,0,1,0,1,1,2,0,1,1,3,0,1,2,1,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,3,1,2,1,1,1,3,1,3,2,2,1,3,0,3,1,2,2,3,0,3,1,2,0,5,2,2,0,3,1,3,0,2,0,1,1,3,0,1,1,1,0,1,1,3,0,1,0,1,1,1,0,2,2,2,0,1,1,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,1,Adithi,Genuine
1,0,0,2,1,0,2,0,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,1,0,0,1,1,0,1,1,1,2,1,0,2,0,1,1,0,1,1,0,1,0,1,0,1,0,0,4,0,6,0,6,0,4,2,7,1,6,2,8,2,7,0,8,1,9,2,6,2,8,1,9,2,6,2,6,3,7,1,6,4,9,2,9,3,7,4,9,3,11,4,7,3,9,4,6,1,7,3,4,2,4,3,5,1,4,2,3,1,4,3,3,1,3,2,3,2,3,2,2,1,5,2,2,3,5,1,3,1,4,2,3,3,4,1,3,3,4,2,5,2,3,2,4,1,3,3,3,1,2,2,5,3,3,1,2,2,3,2,3,2,4,1,3,0,3,2,2,1,3,1,3,1,1,2,4,1,3,1,2,2,3,1,5,3,2,2,5,2,3,3,2,3,3,2,3,2,3,3,3,2,4,3,3,2,3,2,1,2,3,3,2,1,2,3,3,1,2,2,2,2,5,1,2,2,3,2,3,2,3,3,1,1,3,1,2,3,2,1,3,2,2,1,1,0,2,1,2,1,1,0,1,Adithi,Genuine
0,1,1,0,0,2,2,1,0,1,0,1,0,1,1,0,1,0,4,0,2,0,3,0,3,0,4,0,2,0,5,0,2,0,3,0,4,0,1,0,3,0,2,0,1,0,2,0,2,0,1,0,1,0,1,0,3,1,1,0,1,2,3,0,1,0,2,1,3,0,3,1,1,0,1,0,1,0,2,0,2,1,1,0,1,0,2,0,1,0,1,0,3,0,1,0,2,0,2,0,2,0,3,0,1,0,2,0,3,0,1,0,2,0,1,0,3,0,2,0,1,0,3,0,2,0,3,0,1,0,3,0,4,0,2,0,3,0,3,0,4,0,2,0,5,0,2,0,5,0,4,2,3,0,4,1,2,0,5,0,2,0,3,0,2,0,5,2,2,0,3,1,3,0,2,0,3,0,2,0,5,0,2,1,3,0,3,2,2,0,3,1,3,0,2,0,3,0,4,0,2,0,3,0,3,1,2,0,1,2,3,0,3,1,1,0,2,0,3,1,1,0,2,0,2,0,1,0,2,0,1,0,1,0,2,0,2,0,1,1,1,0,1,0,3,0,1,0,1,0,1,0,1,0,2,0,Adithi,Genuine
1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,1,0,3,0,1,0,1,0,1,0,3,0,1,2,1,0,1,0,2,0,2,0,1,0,2,0,1,0,3,0,1,0,1,0,2,0,3,0,1,0,3,0,1,0,2,1,3,0,2,0,1,0,3,0,2,0,2,0,2,0,1,0,3,0,1,1,2,0,3,0,1,0,2,0,3,0,1,0,2,0,3,0,1,0,2,0,3,0,1,1,3,0,2,0,1,0,3,0,1,0,2,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,3,0,1,0,1,0,3,0,1,0,2,0,1,0,3,0,1,0,1,0,2,0,1,0,3,0,1,0,3,0,1,0,2,0,1,0,3,0,2,2,2,0,2,0,1,0,3,0,1,0,1,0,2,0,1,0,Adithi,Genuine
1,0,2,0,2,0,1,0,1,0,1,0,3,0,1,1,1,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,16,0,26,0,24,0,24,0,21,0,21,0,24,0,19,0,18,0,19,2,22,0,21,2,21,0,22,0,19,2,18,0,19,2,16,0,16,0,11,2,11,0,6,0,6,2,6,0,9,1,6,2,6,1,6,2,9,2,6,3,7,2,6,1,4,2,6,3,5,1,4,2,3,3,5,1,2,3,5,1,2,2,3,1,2,3,1,0,2,1,1,1,2,1,0,2,1,0,0,2,1,1,1,3,1,2,2,5,1,2,3,5,3,6,5,5,5,5,4,4,6,7,4,5,5,4,4,3,5,5,3,3,4,4,5,3,3,3,4,3,3,3,3,3,3,1,2,2,3,3,3,0,2,1,2,1,1,0,1,1,1,0,1,1,0,1,1,0,1,2,2,0,1,3,3,5,3,3,1,6,4,7,1,8,4,9,2,9,3,9,2,9,2,6,1,6,2,6,1,5,2,4,Adithi,Genuine
1,4,1,5,2,4,3,5,1,4,3,5,2,4,3,4,3,5,1,4,3,5,5,4,3,5,4,4,3,5,5,5,3,2,4,5,3,3,3,3,3,3,3,2,3,3,1,3,1,1,1,1,2,3,1,3,1,1,0,1,1,2,0,1,2,3,0,2,1,2,0,2,1,3,1,3,0,1,2,2,1,3,1,1,0,2,1,2,0,1,2,1,0,1,0,1,1,1,1,0,0,1,0,2,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2,2,1,1,1,8,0,14,0,13,0,16,0,13,0,14,0,16,0,16,0,16,0,19,0,16,0,13,0,16,0,14,0,13,0,14,0,10,0,11,0,11,0,8,0,9,0,8,0,6,0,8,0,6,0,8,0,9,2,5,0,9,1,8,0,6,0,8,2,4,0,7,1,4,0,6,2,4,0,6,1,6,0,5,0,6,2,6,0,6,1,6,0,6,0,4,2,6,0,5,1,4,0,4,2,5,1,4,2,4,1,7,2,4,1,6,3,7,2,8,2,9,3,7,4,6,1,9,2,4,3,6,1,5,2,6,1,Adithi,Genuine
4,2,5,1,6,2,4,0,6,1,6,2,7,2,4,1,6,2,5,3,4,1,4,1,5,2,2,1,3,2,5,1,2,1,3,0,1,0,4,2,1,0,3,1,4,0,2,0,3,0,3,0,2,1,3,0,2,0,3,0,2,0,5,0,2,2,3,0,1,0,3,0,2,0,1,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,3,0,4,1,4,0,6,0,6,0,6,0,6,0,6,0,4,0,6,0,6,0,5,0,4,0,4,0,6,0,4,0,6,0,6,0,7,2,6,0,6,0,6,1,6,0,6,2,4,0,6,1,6,0,6,2,5,0,6,0,6,0,6,1,4,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,2,6,0,8,1,6,0,8,0,6,0,9,0,8,2,6,0,6,0,5,1,4,0,4,2,3,0,4,1,3,2,4,1,3,0,3,2,2,0,5,1,2,0,3,1,3,0,4,0,4,0,3,0,4,0,2,0,3,0,3,0,2,0,3,0,2,0,3,0,4,0,3,0,1,0,2,0,2,0,2,0,1,0,1,0,Adithi,Genuine
1,0,2,0,1,0,1,0,1,0,1,0,1,0,3,0,1,1,2,0,1,1,3,2,2,0,2,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,5,0,2,2,5,0,4,1,3,2,4,1,5,1,2,3,5,2,4,1,5,2,4,3,5,1,4,2,4,1,5,3,6,2,4,1,5,2,4,1,4,0,5,1,3,2,4,1,3,2,2,1,3,1,3,0,4,2,3,1,1,1,2,2,5,1,3,1,2,0,3,2,2,0,3,1,3,0,2,2,5,0,2,1,3,0,3,1,2,0,3,2,3,0,2,1,5,2,2,0,3,1,3,1,2,2,3,1,3,1,3,2,4,0,3,1,2,1,3,2,3,1,3,2,2,0,3,1,3,1,4,2,3,1,2,1,2,2,2,0,3,1,3,1,1,1,1,2,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,2,2,0,1,1,0,1,1,1,1,1,1,0,1,1,3,1,1,2,1,0,1,1,1,1,1,1,2,1,1,1,1,0,Adithi,Genuine
1,1,1,0,1,2,1,1,2,1,1,1,2,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,2,1,0,1,0,1,1,0,0,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,2,2,1,2,1,1,1,1,1,1,0,3,1,1,3,1,1,1,1,2,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,2,1,0,0,1,0,1,2,0,0,1,1,1,1,3,1,1,1,2,2,1,2,3,1,3,2,1,1,2,1,3,0,3,1,1,2,2,1,1,1,2,1,1,0,2,1,1,1,1,1,2,2,1,1,1,0,1,1,1,0,1,0,1,1,0,1,2,0,1,1,0,0,1,0,1,0,1,1,1,2,1,0,1,1,3,1,3,2,2,1,2,1,2,1,3,0,1,2,2,1,2,1,2,0,1,0,1,1,2,Adithi,Genuine
1,2,1,1,0,1,2,3,1,1,1,1,1,0,0,1,1,1,0,1,1,2,0,1,2,1,1,1,0,1,1,0,0,1,0,1,1,0,0,2,0,1,1,0,0,1,1,1,1,0,2,3,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,2,0,1,0,1,1,0,0,1,2,0,1,1,0,1,1,1,1,2,1,0,1,1,1,1,0,1,2,0,0,1,1,0,0,1,0,1,3,0,6,0,6,2,9,0,10,0,9,0,11,0,11,1,8,0,8,0,4,0,6,0,5,1,4,0,3,0,4,0,3,0,2,2,3,0,2,0,5,1,2,0,3,2,3,0,2,1,5,0,4,1,3,2,4,1,3,0,2,2,3,1,3,0,2,1,2,0,2,0,3,2,2,1,2,1,1,0,2,1,1,2,3,0,1,1,2,1,2,1,2,0,3,2,1,1,2,1,3,1,3,2,4,1,5,0,2,1,5,2,4,1,3,2,6,1,2,0,5,2,3,1,4,2,3,1,4,1,5,2,4,0,4,1,7,4,4,0,6,3,6,1,9,2,6,2,Adithi,Genuine
7,3,4,1,6,2,7,3,4,3,5,2,6,3,5,3,6,1,4,3,5,3,6,3,5,3,6,2,4,3,5,3,6,2,4,3,7,3,4,3,6,1,7,4,4,3,7,1,6,2,6,1,7,3,4,2,6,1,6,2,5,1,4,0,4,2,3,1,3,2,3,1,2,1,5,2,2,0,3,1,3,2,4,1,3,1,4,2,3,1,2,0,3,2,5,1,2,1,3,2,4,1,3,0,3,2,3,1,2,1,3,2,3,1,4,0,3,1,2,0,1,0,3,2,2,0,2,1,1,0,2,1,1,0,2,0,1,0,0,1,1,0,1,0,1,0,0,1,0,2,0,1,0,1,1,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,1,0,2,0,2,0,1,0,3,0,2,0,3,0,2,0,3,0,4,0,3,0,4,0,2,0,5,0,2,0,5,0,4,0,2,0,5,0,2,0,3,0,2,0,5,0,1,0,2,0,1,0,1,0,3,0,1,0,1,1,3,0,1,1,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,0,2,1,1,0,1,0,Adithi,Genuine
1,1,1,0,1,1,1,0,2,1,1,0,0,1,1,0,0,2,1,0,0,1,1,0,1,1,1,1,2,0,1,0,0,1,2,1,1,1,2,0,1,1,1,2,2,1,2,0,1,0,1,1,3,0,1,1,1,0,1,0,3,1,1,0,0,1,1,0,1,2,1,0,1,0,1,0,6,1,8,2,15,4,11,2,17,6,11,4,14,4,14,4,17,4,19,4,19,4,22,5,16,6,15,4,14,4,16,2,16,4,20,4,18,3,14,1,14,2,11,2,14,0,16,2,13,0,17,0,10,0,14,0,14,2,18,0,22,2,26,3,24,2,24,2,25,2,21,5,22,2,18,0,14,2,11,2,9,0,8,1,11,0,6,2,6,0,8,2,5,0,6,0,6,1,4,0,5,2,4,0,3,1,2,0,3,0,1,1,2,0,1,1,1,0,2,0,1,1,1,0,1,0,1,0,1,0,1,1,3,0,1,0,2,0,2,0,1,2,2,0,1,0,1,0,3,0,1,0,1,0,1,0,3,0,1,1,2,0,5,1,4,0,3,1,4,0,2,0,3,2,3,0,4,1,3,0,Adithi,Genuine
1,0,2,1,3,0,1,2,1,0,1,1,1,0,2,1,1,1,1,1,0,1,1,1,1,0,1,2,0,1,1,1,0,1,2,1,0,1,1,0,0,1,1,2,0,1,1,0,1,0,0,1,3,1,1,3,1,3,2,4,3,3,1,4,2,5,1,4,1,4,2,7,1,4,2,4,0,5,1,4,0,4,2,5,0,4,0,4,1,5,0,2,2,5,0,2,1,4,0,5,0,2,2,5,0,2,0,5,1,4,0,4,0,4,0,6,2,5,0,6,1,4,0,6,2,6,0,6,1,6,2,5,1,4,0,5,2,4,3,4,1,3,3,5,1,2,3,5,3,4,5,5,3,4,3,5,3,4,3,7,2,4,3,5,1,6,1,4,2,5,3,4,0,4,1,5,2,4,1,3,2,6,1,3,2,4,0,4,1,5,2,4,1,3,1,4,2,3,1,4,0,5,2,4,1,3,2,4,1,3,1,3,2,4,0,3,3,2,1,3,1,3,1,1,3,3,1,2,1,1,2,3,3,3,2,1,3,5,2,2,3,3,2,3,3,3,5,3,3,3,4,3,3,3,3,1,Adithi,Genuine
2,3,3,1,3,3,3,1,3,2,1,1,4,1,2,2,3,1,3,0,4,0,3,1,4,2,4,0,5,1,4,0,2,0,5,0,2,0,3,0,2,0,3,0,1,0,3,0,1,0,2,0,1,0,1,1,2,0,1,1,1,0,1,0,1,1,1,0,1,0,2,0,0,2,1,0,0,1,0,1,0,1,0,1,0,2,0,3,0,1,0,3,0,1,0,2,0,1,0,3,0,1,0,1,0,1,2,1,0,1,1,2,0,1,2,2,1,1,0,2,2,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,2,1,1,1,1,0,1,0,1,0,1,0,0,2,1,3,2,4,3,2,3,4,1,5,1,2,2,5,1,4,1,1,3,3,1,2,2,5,0,1,1,3,3,4,0,1,1,1,3,3,0,2,1,2,3,3,1,2,2,2,1,1,3,3,3,4,3,3,3,3,3,3,2,3,5,3,1,2,3,3,3,3,3,2,3,4,4,2,1,2,3,3,3,1,1,3,3,2,1,2,2,1,1,3,1,1,1,1,1,1,2,3,1,3,1,0,3,2,Adithi,Genuine
1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,2,1,0,2,1,1,3,1,0,1,1,0,1,1,1,1,0,0,1,0,2,2,0,0,1,1,1,1,0,1,0,1,2,1,0,2,3,2,1,0,1,3,2,0,1,1,1,1,0,1,1,1,1,3,1,1,3,1,0,2,3,1,1,2,1,0,1,3,1,1,2,1,1,3,2,0,1,1,2,1,2,1,0,1,3,2,1,2,1,1,3,2,1,1,1,2,3,2,2,1,3,3,1,1,3,3,3,1,4,2,3,4,5,3,4,3,3,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,1,4,3,5,3,4,1,1,3,4,1,3,2,3,2,1,2,3,1,3,1,1,3,2,1,3,1,1,4,3,1,1,3,3,1,2,3,3,3,2,3,2,3,2,2,1,3,3,3,1,3,2,2,1,3,1,3,2,1,3,3,1,3,1,2,2,2,2,2,2,2,1,2,1,1,0,3,1,2,2,2,3,2,0,2,2,2,2,3,1,3,3,3,1,2,2,3,2,3,2,3,4,3,2,3,1,2,3,Adithi,Genuine
3,3,3,1,3,1,2,2,0,1,4,1,1,1,3,2,3,2,1,3,3,0,1,3,3,1,1,1,2,2,2,2,3,2,0,1,2,1,3,3,3,1,1,2,1,1,2,1,3,3,3,0,3,1,2,1,3,2,3,1,3,3,2,1,3,2,3,1,3,3,2,0,3,3,3,1,3,2,2,2,2,2,2,1,3,1,1,3,3,1,1,1,1,2,3,0,1,1,1,1,2,1,0,1,3,1,3,2,0,1,4,3,1,1,1,1,4,1,1,3,3,1,3,2,2,1,1,0,3,1,1,1,4,2,0,1,2,0,3,3,3,0,1,1,2,1,2,1,1,0,1,1,1,0,1,2,3,0,1,0,1,0,1,1,2,0,1,1,0,1,3,0,3,1,1,0,1,1,2,0,3,2,1,0,1,1,3,0,0,1,2,0,3,0,2,1,2,0,2,0,3,2,4,1,1,0,3,2,1,0,2,0,1,1,3,0,1,0,1,1,1,0,3,1,1,0,1,0,1,1,3,1,1,0,1,2,1,0,3,1,1,0,1,1,1,0,1,0,3,1,1,1,1,0,1,2,Adithi,Genuine
1,1,1,0,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,2,0,1,0,1,1,1,0,0,1,1,0,1,2,1,1,1,0,2,0,1,0,1,1,2,1,2,1,1,1,1,0,1,2,1,0,1,1,3,1,1,1,1,0,1,1,1,1,1,0,3,2,1,1,1,1,1,0,1,0,0,1,2,0,1,1,1,0,1,1,1,0,0,1,1,0,0,2,1,0,0,1,6,0,10,0,19,1,17,2,16,2,14,2,16,5,19,4,17,2,21,4,22,2,31,7,26,3,27,6,24,3,35,7,24,7,17,4,27,4,19,2,22,7,16,0,14,4,10,0,19,2,14,2,11,0,11,0,13,0,9,2,6,0,6,0,8,0,8,0,4,0,6,0,6,0,8,0,6,0,5,0,4,0,4,0,6,0,4,0,5,0,6,0,4,0,2,0,6,0,3,0,1,0,5,0,3,0,3,0,4,0,4,0,4,0,3,0,2,0,5,0,2,0,3,0,4,0,3,0,1,0,4,0,2,0,1,1,3,0,1,1,1,0,3,1,2,0,1,0,1,1,2,2,Adithi,Genuine
1,0,2,1,1,1,1,0,0,1,2,0,0,1,0,1,1,2,0,1,1,0,0,2,0,1,0,1,0,1,3,11,11,15,6,17,13,20,9,19,8,12,10,15,8,12,9,15,3,6,11,17,4,14,3,12,4,7,6,14,1,6,2,4,1,5,2,4,1,6,0,5,0,2,0,4,2,5,0,4,1,5,0,4,0,2,0,5,0,4,0,4,0,3,0,4,0,3,0,1,0,2,1,3,0,1,0,3,2,1,0,2,1,3,0,1,0,2,0,3,1,1,1,3,0,2,0,3,1,1,0,2,0,3,2,3,0,1,0,4,0,2,0,3,0,2,0,3,0,2,0,3,1,3,0,4,0,1,1,3,0,4,1,1,0,2,0,3,1,1,0,3,1,2,0,3,2,3,0,2,0,3,1,2,0,3,2,4,1,5,0,2,1,3,2,4,0,3,1,3,0,2,0,3,2,3,0,1,1,2,0,1,0,1,1,3,0,1,1,1,0,1,0,2,6,0,11,1,16,0,17,4,8,0,8,2,14,4,14,2,14,4,12,2,19,7,16,2,9,3,14,2,9,4,16,2,Adithi,Genuine
17,4,14,4,14,4,16,2,9,2,16,2,12,4,11,0,14,2,13,2,19,4,14,2,11,2,9,1,14,4,9,2,8,2,17,2,14,2,11,2,11,4,9,1,9,2,6,0,6,2,6,1,9,2,8,2,6,1,9,0,6,0,10,2,6,0,4,1,5,0,6,0,2,0,3,2,4,0,3,0,2,0,2,0,3,0,3,0,1,0,1,0,1,0,1,0,3,0,1,0,3,2,4,1,6,3,7,4,9,3,7,5,9,4,10,8,11,6,8,7,9,8,12,8,15,8,14,8,10,8,9,5,7,6,7,5,5,3,4,1,5,5,4,1,3,3,3,2,4,1,4,3,3,0,3,1,4,2,3,1,1,0,4,2,2,0,2,0,2,0,1,1,1,0,3,1,1,0,1,0,0,1,1,0,1,1,0,1,2,1,5,0,0,3,4,1,3,1,1,2,2,1,2,3,1,2,1,1,3,2,1,2,1,0,1,3,3,1,0,1,1,3,2,0,1,1,1,1,0,1,1,1,1,2,0,1,1,0,1,0,2,1,1,1,1,0,0,2,8,6,10,5,12,10,10,10,Adithi,Genuine
